date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,outcome,home_advantage,scoreline,home_form,away_form,home_h2h,away_h2h,home_goals_scored,home_goals_conceded,away_goals_scored,away_goals_conceded,home_elo,away_elo,elo_diff,home_weighted_form,away_weighted_form,home_days_rest,away_days_rest,home_goal_diff,away_goal_diff,elo_closeness,form_closeness,combined_attack,combined_defence,expected_goals,home_under25_rate,away_under25_rate,home_clean_sheet_rate,away_clean_sheet_rate,combined_under25,combined_clean_sheets,draw_pressure_index,h2h_draw_rate
2025-10-09,Morocco,Bahrain,1.0,0.0,Friendly,Rabat,Morocco,False,2025,Home win,1,1.0-0.0,0.9,0.0,0.5,0.5,2.3,0.2,0.6,1.4,1910.225184574571,1494.735842168716,415.4893424058548,0.902,0.0,31,31,2.0999999999999996,-0.7999999999999999,0.002401021822607729,0.5263157894736842,2.9,1.5999999999999999,2.25,0.6,0.7,0.8,0.1,0.6499999999999999,0.45,0.292,0.25
2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Bir El Djir,Algeria,False,2025,Home win,1,3.0-0.0,0.6,0.0,0.5,0.5,2.1,1.1,0.3,2.1,1773.0682642782635,1131.4839695205426,641.584294757721,0.581,0.0,31,31,1.0,-1.8,0.0015562160609247982,0.625,2.4,3.2,2.8,0.4,0.5,0.3,0.1,0.45,0.2,0.09,0.25
2025-10-09,Malta,Netherlands,0.0,4.0,FIFA World Cup qualification,Ta' Qali,Malta,False,2025,Away win,1,0.0-4.0,0.4,0.4,0.5,0.5,0.8,1.3,2.5,1.1,1359.0171328868607,2011.430650674304,-652.4135177874432,0.332,0.345,30,32,-0.5,1.4,0.0015304244139088994,1.0,3.3,2.4000000000000004,2.85,0.8,0.5,0.5,0.3,0.65,0.4,0.26,0.25
2025-10-09,Romania,Moldova,2.0,1.0,Friendly,Bucharest,Romania,False,2025,Home win,1,2.0-1.0,0.5,0.2,1.0,0.0,1.9,1.1,0.7,2.9,1658.1187752191977,1360.8349292745684,297.2838459446293,0.436,0.146,30,30,0.7999999999999998,-2.2,0.0033525114202316905,0.7692307692307692,2.5999999999999996,4.0,3.3,0.3,0.6,0.3,0.2,0.44999999999999996,0.25,0.112,0.0
2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,False,2025,Home win,1,3.0-0.0,0.3,0.4,0.5,0.5,1.0,1.1,1.3,0.9,1385.7029293389119,1490.6797503744722,-104.9768210355603,0.282,0.363,31,31,-0.10000000000000009,0.4,0.009436025634930605,0.9090909090909091,2.3,2.0,2.15,0.7,0.7,0.1,0.3,0.7,0.2,0.14,0.25
2025-10-09,Grenada,British Virgin Islands,4.0,1.0,Friendly,St. George's,Grenada,False,2025,Home win,1,4.0-1.0,0.4,0.0,0.5,0.5,1.7,1.8,0.2,2.9,1265.6614597936605,1092.3025453504827,173.3589144431778,0.349,0.0,90,90,-0.10000000000000009,-2.6999999999999997,0.005735296088493899,0.7142857142857143,1.9,4.7,3.3,0.3,0.4,0.3,0.1,0.35,0.2,0.07,0.25
2025-10-09,England,Wales,3.0,0.0,Friendly,London,England,False,2025,Home win,1,3.0-0.0,0.8,0.5,1.0,0.0,2.6,0.6,1.8,1.0,2038.0593816119822,1739.7862047088943,298.2731769030879,0.767,0.443,30,30,2.0,0.8,0.003341428758661605,0.7692307692307692,4.4,1.6,3.0,0.3,0.5,0.7,0.4,0.4,0.55,0.22,0.0
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False,2025,Draw,1,2.0-2.0,0.2,0.4,0.4,0.6,1.0,2.0,1.4,1.7,1354.7483148852575,1527.1414302167154,-172.39311533145792,0.145,0.296,30,30,-1.0,-0.30000000000000004,0.005767241669822946,0.8333333333333334,2.4,3.7,3.05,0.3,0.4,0.1,0.3,0.35,0.2,0.07,0.0
2025-10-09,Belarus,Denmark,0.0,6.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,2025,Away win,0,0.0-6.0,0.3,0.4,0.5,0.5,1.5,1.6,1.6,1.1,1520.1361758005814,1956.7761203535047,-436.6399445529232,0.274,0.368,31,31,-0.10000000000000009,0.5,0.0022849833806225413,0.9090909090909091,3.1,2.7,2.9000000000000004,0.6,0.4,0.3,0.5,0.5,0.4,0.2,0.25
2025-10-09,Poland,New Zealand,1.0,0.0,Friendly,Chorzów,Poland,False,2025,Home win,1,1.0-0.0,0.4,0.6,0.5,0.5,1.6,1.7,3.5,0.8,1771.228321446059,1728.513346456446,42.71497498961298,0.333,0.555,32,90,-0.09999999999999987,2.7,0.022875456299302648,0.8333333333333334,5.1,2.5,3.8,0.4,0.3,0.3,0.5,0.35,0.4,0.14,0.25
2025-10-09,Mozambique,Guinea,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False,2025,Away win,1,1.0-2.0,0.4,0.4,0.2,0.8,1.3,2.0,0.8,0.8,1446.4649978408606,1496.3692180922503,-49.90422025138969,0.362,0.391,31,31,-0.7,0.0,0.019644736626187688,1.0,2.1,2.8,2.45,0.3,0.7,0.2,0.5,0.5,0.35,0.175,0.2
2025-10-09,Botswana,Uganda,0.0,1.0,FIFA World Cup qualification,Francistown,Botswana,False,2025,Away win,1,0.0-1.0,0.4,0.5,0.0,1.0,1.3,1.5,1.3,1.3,1383.2964512925007,1479.0147442752211,-95.71829298272041,0.36,0.47,31,31,-0.19999999999999996,0.0,0.010339305721397078,0.9090909090909091,2.6,2.8,2.7,0.5,0.5,0.2,0.5,0.5,0.35,0.175,0.5
2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,2025,Home win,1,10.0-0.0,0.7,0.1,0.5,0.5,2.2,0.7,0.6,2.6,1930.0076347371064,903.5827641303772,1026.4248706067292,0.65,0.072,30,30,1.5000000000000002,-2.0,0.0009733071766205797,0.625,2.8000000000000003,3.3,3.05,0.5,0.5,0.4,0.0,0.5,0.2,0.1,0.25
2025-10-09,Finland,Lithuania,2.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False,2025,Home win,1,2.0-1.0,0.2,0.0,0.5,0.5,0.8,1.7,0.8,1.9,1542.6232100248653,1314.4646385062574,228.1585715186079,0.182,0.0,32,32,-0.8999999999999999,-1.0999999999999999,0.00436379051140489,0.8333333333333334,1.6,3.5999999999999996,2.5999999999999996,0.5,0.4,0.1,0.1,0.45,0.1,0.045,0.25
2025-10-09,Liberia,Namibia,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,2025,Home win,1,3.0-1.0,0.3,0.3,0.5,0.5,1.2,1.5,0.8,1.1,1368.435381719234,1491.3881763296424,-122.95279461040832,0.261,0.284,31,30,-0.30000000000000004,-0.30000000000000004,0.00806758736778033,1.0,2.0,2.6,2.3,0.4,0.6,0.2,0.5,0.5,0.35,0.175,0.25
2025-10-09,Burundi,Kenya,0.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,False,2025,Away win,1,0.0-1.0,0.3,0.3,0.25,0.75,1.1,1.2,1.9,1.2,1400.5318628441194,1448.8155707832275,-48.283707939108126,0.236,0.247,30,30,-0.09999999999999987,0.7,0.02029068107528633,1.0,3.0,2.4,2.7,0.6,0.3,0.3,0.4,0.44999999999999996,0.35,0.157,0.5
2025-10-09,Thailand,Taiwan,2.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False,2025,Home win,1,2.0-0.0,0.5,0.1,0.667,0.33299999999999996,1.3,1.0,0.9,3.0,1479.4074169602593,1111.7105074779704,367.6969094822889,0.469,0.093,90,34,0.30000000000000004,-2.1,0.00271225490174074,0.7142857142857143,2.2,4.0,3.1,0.6,0.2,0.4,0.0,0.4,0.2,0.08,0.167
2025-10-09,Brunei,Yemen,0.0,2.0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,False,2025,Away win,1,0.0-2.0,0.5,0.2,0.0,1.0,0.9,2.1,0.7,1.0,1059.2086997828349,1207.2150846841662,-148.00638490133133,0.392,0.163,90,90,-1.2000000000000002,-0.30000000000000004,0.006711121813083228,0.7692307692307692,1.6,3.1,2.35,0.4,0.7,0.4,0.5,0.55,0.45,0.248,0.0
2025-10-09,Singapore,India,1.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,False,2025,Draw,1,1.0-1.0,0.3,0.1,0.5,0.5,1.3,2.1,0.7,0.9,1262.1146509609925,1299.423626186834,-37.30897522584155,0.262,0.086,30,90,-0.8,-0.20000000000000007,0.026103543467418153,0.8333333333333334,2.0,3.0,2.5,0.3,0.7,0.1,0.4,0.5,0.25,0.125,0.25
2025-10-09,Sri Lanka,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False,2025,Home win,1,1.0-0.0,0.4,0.3,0.0,1.0,1.0,1.0,1.4,1.8,1066.7098099252328,1425.1795070601306,-358.46969713489784,0.387,0.276,30,90,0.0,-0.40000000000000013,0.0027818756573095254,0.9090909090909091,2.4,2.8,2.5999999999999996,0.7,0.3,0.3,0.2,0.5,0.25,0.125,0.167
2025-10-09,Timor-Leste,Philippines,1.0,4.0,AFC Asian Cup qualification,Darwin,Australia,True,2025,Away win,0,1.0-4.0,0.2,0.1,0.5,0.5,0.7,2.4,1.0,2.1,975.1419292833066,1252.8044036484764,-277.6624743651698,0.177,0.078,90,90,-1.7,-1.1,0.0035885707333868076,0.9090909090909091,1.7,4.5,3.1,0.3,0.5,0.1,0.0,0.4,0.05,0.02,0.25
2025-10-09,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2025,Draw,1,0.0-0.0,0.5,0.5,0.2,0.8,1.7,0.9,2.3,1.2,1546.0561892697165,1712.7690258791717,-166.71283660945528,0.458,0.435,30,30,0.7999999999999999,1.0999999999999999,0.005962572813246557,1.0,4.0,2.1,3.05,0.6,0.2,0.4,0.4,0.4,0.4,0.16,0.5
2025-10-09,Lebanon,Bhutan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True,2025,Home win,0,2.0-0.0,0.4,0.3,0.5,0.5,1.8,0.5,0.6,1.5,1406.783363154112,998.3980254782429,408.3853376758692,0.321,0.298,31,90,1.3,-0.9,0.0024426864080602465,0.9090909090909091,2.4,2.0,2.2,0.5,0.7,0.7,0.4,0.6,0.55,0.33,0.25
2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Prague,Czech Republic,False,2025,Draw,1,0.0-0.0,0.6,0.6,0.0,1.0,1.7,0.9,2.5,0.9,1806.605971814229,1980.022901244811,-173.41692943058206,0.56,0.56,31,31,0.7999999999999999,1.6,0.005733388400224073,1.0,4.2,1.8,3.0,0.6,0.5,0.5,0.4,0.55,0.45,0.248,0.5
2025-10-09,Bangladesh,Hong Kong,3.0,4.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False,2025,Away win,1,3.0-4.0,0.3,0.5,0.0,1.0,0.6,1.1,1.2,0.6,1153.41975353519,1305.6409066134702,-152.22115307828017,0.263,0.466,33,90,-0.5000000000000001,0.6,0.006526513995682459,0.8333333333333334,1.7999999999999998,1.7000000000000002,1.75,0.7,0.7,0.4,0.7,0.7,0.55,0.385,0.333
2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,False,2025,Away win,1,0.0-3.0,0.3,0.5,0.0,1.0,1.2,1.2,2.0,1.2,1432.8470924690134,1495.6411479958506,-62.794055526837155,0.268,0.456,30,30,0.0,0.8,0.015675441727941497,0.8333333333333334,3.2,2.4,2.8,0.7,0.3,0.2,0.5,0.5,0.35,0.175,0.667
2025-10-09,Faroe Islands,Montenegro,4.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2025,Home win,1,4.0-0.0,0.3,0.3,0.5,0.5,0.8,1.0,0.9,1.6,1346.3200957903102,1534.744223129105,-188.42412733879473,0.241,0.263,31,31,-0.19999999999999996,-0.7000000000000001,0.005279158542520029,1.0,1.7000000000000002,2.6,2.1500000000000004,0.7,0.6,0.2,0.1,0.6499999999999999,0.15000000000000002,0.098,0.25
2025-10-09,Syria,Myanmar,5.0,1.0,AFC Asian Cup qualification,Al Hofuf,Saudi Arabia,True,2025,Home win,0,5.0-1.0,0.3,0.3,0.5,0.5,1.5,1.7,1.1,2.4,1478.591464253481,1159.0498558029642,319.54160845051683,0.226,0.243,31,30,-0.19999999999999996,-1.2999999999999998,0.0031197197918671257,1.0,2.6,4.1,3.3499999999999996,0.5,0.4,0.3,0.3,0.45,0.3,0.135,0.5
2025-10-09,Pakistan,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Islamabad,Pakistan,False,2025,Draw,1,0.0-0.0,0.1,0.1,0.5,0.5,0.2,2.9,0.4,1.6,1003.6428563137035,1150.9448058833568,-147.3019495696533,0.076,0.097,90,90,-2.6999999999999997,-1.2000000000000002,0.00674299969017149,1.0,0.6000000000000001,4.5,2.55,0.4,0.6,0.2,0.2,0.5,0.2,0.1,0.0
2025-10-09,Laos,Malaysia,0.0,3.0,AFC Asian Cup qualification,Vientiane,Laos,False,2025,Away win,1,0.0-3.0,0.2,0.6,0.0,1.0,1.0,2.0,1.7,1.2,1008.3580879661034,1541.7213741728042,-533.3632862067008,0.187,0.549,90,31,-1.0,0.5,0.0018713860510491415,0.7142857142857143,2.7,3.2,2.95,0.4,0.4,0.0,0.3,0.4,0.15,0.06,0.0
2025-10-09,Vietnam,Nepal,3.0,1.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False,2025,Home win,1,3.0-1.0,0.3,0.2,1.0,0.0,1.3,2.0,0.6,1.7,1359.2123620574064,1147.075273707523,212.13708834988347,0.236,0.19,90,33,-0.7,-1.1,0.004691815993837784,0.9090909090909091,1.9,3.7,2.8,0.2,0.5,0.1,0.4,0.35,0.25,0.088,0.0
2025-10-09,Tajikistan,Maldives,2.0,0.0,AFC Asian Cup qualification,Hisor,Tajikistan,False,2025,Home win,1,2.0-0.0,0.5,0.2,0.5,0.5,1.6,1.4,0.8,1.7,1435.9462514916345,1050.3614078058204,385.5848436858141,0.407,0.19,90,30,0.20000000000000018,-0.8999999999999999,0.00258675428261932,0.7692307692307692,2.4000000000000004,3.0999999999999996,2.75,0.3,0.5,0.3,0.2,0.4,0.25,0.1,0.25
2025-10-10,United States,Ecuador,1.0,1.0,Friendly,Austin,United States,False,2025,Draw,1,1.0-1.0,0.4,0.4,0.667,0.33299999999999996,1.3,1.4,0.8,0.1,1813.185356781398,1975.1652886389738,-161.97993185757582,0.4,0.409,31,31,-0.09999999999999987,0.7000000000000001,0.006135724739864756,1.0,2.1,1.5,1.8,0.5,0.8,0.3,0.9,0.65,0.6,0.39,0.167
2025-10-10,Sweden,Switzerland,0.0,2.0,FIFA World Cup qualification,Solna,Sweden,False,2025,Away win,1,0.0-2.0,0.6,0.5,0.667,0.33299999999999996,2.6,1.2,2.4,1.2,1789.3773006698605,1969.8579945857418,-180.48069391588137,0.594,0.479,32,32,1.4000000000000001,1.2,0.005510227994078052,0.9090909090909091,5.0,2.4,3.7,0.3,0.3,0.3,0.3,0.3,0.3,0.09,0.333
2025-10-10,Argentina,Venezuela,1.0,0.0,Friendly,Miami Gardens,United States,True,2025,Home win,0,1.0-0.0,0.6,0.2,0.6,0.4,1.9,0.6,1.2,2.3,2126.4048260295435,1719.1816551055797,407.22317092396383,0.596,0.184,31,31,1.2999999999999998,-1.0999999999999999,0.002449640469296784,0.7142857142857143,3.0999999999999996,2.9,3.0,0.6,0.4,0.5,0.2,0.5,0.35,0.175,0.3
2025-10-10,Chile,Peru,2.0,1.0,Friendly,Santiago,Chile,False,2025,Home win,1,2.0-1.0,0.2,0.2,0.5,0.5,1.0,1.4,0.4,1.1,1734.2985541985183,1728.9586500534253,5.339904145092987,0.184,0.193,31,31,-0.3999999999999999,-0.7000000000000001,0.15773109137209723,1.0,1.4,2.5,1.95,0.6,0.7,0.3,0.4,0.6499999999999999,0.35,0.227,0.2
2025-10-10,Jordan,Bolivia,0.0,1.0,Friendly,Istanbul,Turkey,True,2025,Away win,0,0.0-1.0,0.3,0.3,0.5,0.5,1.2,0.7,0.7,2.0,1732.005893042968,1726.7045383424902,5.301354700477759,0.281,0.31,31,31,0.5,-1.3,0.15869603403283766,1.0,1.9,2.7,2.3,0.7,0.5,0.4,0.4,0.6,0.4,0.24,0.25
2025-10-10,Russia,Iran,2.0,1.0,Friendly,Volgograd,Russia,False,2025,Home win,1,2.0-1.0,0.8,0.7,0.0,1.0,3.2,0.4,1.9,0.8,1856.9753121175793,1893.7526353677295,-36.777323250150175,0.772,0.679,33,90,2.8000000000000003,1.0999999999999999,0.026470906723017353,0.9090909090909091,5.1,1.2000000000000002,3.15,0.2,0.5,0.6,0.5,0.35,0.55,0.192,0.667
2025-10-10,Lesotho,Nigeria,1.0,2.0,FIFA World Cup qualification,Polokwane,South Africa,True,2025,Away win,0,1.0-2.0,0.3,0.3,0.5,0.5,0.9,1.4,1.2,1.0,1360.3418547164845,1654.062108896781,-293.7202541802965,0.302,0.282,31,31,-0.4999999999999999,0.19999999999999996,0.003393048105164314,1.0,2.1,2.4,2.25,0.5,0.7,0.3,0.2,0.6,0.25,0.15,0.25
2025-10-10,Sudan,Mauritania,0.0,0.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,2025,Draw,0,0.0-0.0,0.3,0.1,0.5,0.5,0.8,0.5,0.5,1.1,1464.686280353309,1435.6182183248968,29.068062028412214,0.281,0.096,31,31,0.30000000000000004,-0.6000000000000001,0.033257880040791124,0.8333333333333334,1.3,1.6,1.4500000000000002,0.9,0.8,0.6,0.4,0.8500000000000001,0.5,0.425,0.25
2025-10-10,South Korea,Brazil,0.0,5.0,Friendly,Seoul,South Korea,False,2025,Away win,1,0.0-5.0,0.6,0.5,0.0,1.0,2.1,0.8,1.5,0.9,1907.4784482720459,1987.616930176034,-80.13848190398812,0.596,0.491,31,31,1.3,0.6,0.012324608207278376,0.9090909090909091,3.6,1.7000000000000002,2.6500000000000004,0.6,0.5,0.4,0.4,0.55,0.4,0.22,0.0
2025-10-10,South Africa,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Durban,South Africa,False,2025,Draw,1,0.0-0.0,0.4,0.0,0.667,0.33299999999999996,1.3,0.7,0.6,1.4,1665.1549889625555,1323.8488703856412,341.3061185769143,0.382,0.0,31,31,0.6000000000000001,-0.7999999999999999,0.0029213617453212586,0.7142857142857143,1.9,2.0999999999999996,1.9999999999999998,0.7,0.8,0.5,0.1,0.75,0.3,0.225,0.111
2025-10-10,Suriname,Guatemala,1.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,False,2025,Draw,1,1.0-1.0,0.6,0.3,0.0,1.0,1.7,0.7,1.3,1.5,1548.9060268025314,1524.3332096077825,24.57281719474895,0.562,0.257,32,32,1.0,-0.19999999999999996,0.03910402175812437,0.7692307692307692,3.0,2.2,2.6,0.5,0.5,0.3,0.1,0.5,0.2,0.1,0.5
2025-10-10,Uruguay,Dominican Republic,1.0,0.0,Friendly,Kuala Lumpur,Malaysia,True,2025,Home win,0,1.0-0.0,0.3,0.4,0.5,0.5,0.9,0.7,1.8,1.9,1925.3230108968246,1425.4903441931467,499.8326667036779,0.303,0.344,31,31,0.20000000000000007,-0.09999999999999987,0.001996674870634305,0.9090909090909091,2.7,2.5999999999999996,2.65,0.8,0.3,0.5,0.4,0.55,0.45,0.248,0.25
2025-10-10,South Sudan,Senegal,0.0,5.0,FIFA World Cup qualification,Juba,South Sudan,False,2025,Away win,1,0.0-5.0,0.1,0.7,0.5,0.5,0.4,1.7,1.7,0.5,1335.347168011796,1951.8528195683523,-616.5056515565564,0.096,0.703,31,31,-1.2999999999999998,1.2,0.001619418376948104,0.625,2.1,2.2,2.1500000000000004,0.6,0.7,0.3,0.6,0.6499999999999999,0.44999999999999996,0.292,0.25
2025-10-10,Rwanda,Benin,0.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,2025,Away win,1,0.0-1.0,0.3,0.4,0.0,1.0,0.5,0.9,1.2,0.9,1433.9257427762209,1530.053410714262,-96.12766793804121,0.283,0.375,31,31,-0.4,0.29999999999999993,0.010295727481461932,0.9090909090909091,1.7,1.8,1.75,1.0,0.6,0.4,0.4,0.8,0.4,0.32,0.333
2025-10-10,Kosovo,Slovenia,0.0,0.0,FIFA World Cup qualification,Pristina,Kosovo,False,2025,Draw,1,0.0-0.0,0.8,0.4,0.0,1.0,2.2,1.1,0.9,1.4,1732.012626717411,1795.9872923897292,-63.974665672318224,0.766,0.36,32,32,1.1,-0.4999999999999999,0.01539061401320976,0.7142857142857143,3.1,2.5,2.8,0.3,0.5,0.4,0.4,0.4,0.4,0.16,0.0
2025-10-10,Gambia,Gabon,3.0,4.0,FIFA World Cup qualification,Nairobi,Kenya,True,2025,Away win,0,3.0-4.0,0.4,0.5,0.5,0.5,2.0,1.5,1.8,1.2,1531.1700330718727,1597.6980934881321,-66.52806041625945,0.37,0.44,31,31,0.5,0.6000000000000001,0.014808658709220372,0.9090909090909091,3.8,2.7,3.25,0.4,0.4,0.1,0.4,0.4,0.25,0.1,0.0
2025-10-10,France,Azerbaijan,3.0,0.0,FIFA World Cup qualification,Paris,France,False,2025,Home win,1,3.0-0.0,0.7,0.0,0.5,0.5,2.1,1.1,0.4,2.5,2090.2755197216866,1374.906993327753,715.3685263939335,0.696,0.0,31,31,1.0,-2.1,0.001395929557421813,0.5882352941176471,2.5,3.6,3.05,0.5,0.4,0.4,0.2,0.45,0.30000000000000004,0.135,0.25
2025-10-10,Iceland,Ukraine,3.0,5.0,FIFA World Cup qualification,Reykjavík,Iceland,False,2025,Away win,1,3.0-5.0,0.3,0.3,0.333,0.667,1.8,1.9,1.2,1.5,1611.6748794799844,1764.05937364898,-152.38449416899562,0.277,0.307,31,31,-0.09999999999999987,-0.30000000000000004,0.006519563828259083,1.0,3.0,3.4,3.2,0.2,0.5,0.2,0.1,0.35,0.15000000000000002,0.053,0.333
2025-10-10,Uzbekistan,Kuwait,2.0,0.0,Friendly,Tashkent,Uzbekistan,False,2025,Home win,1,2.0-0.0,0.5,0.0,0.6,0.4,1.3,0.7,0.8,2.1,1834.2826585497826,1415.3641396644914,418.9185188852912,0.464,0.0,90,32,0.6000000000000001,-1.3,0.0023814143816628607,0.6666666666666666,2.1,2.8,2.45,0.6,0.4,0.7,0.1,0.5,0.39999999999999997,0.2,0.0
2025-10-10,Seychelles,Ivory Coast,0.0,7.0,FIFA World Cup qualification,Saint Pierre,Mauritius,True,2025,Away win,0,0.0-7.0,0.1,0.7,0.5,0.5,0.3,4.0,1.1,0.4,1062.637249069945,1773.8708824835182,-711.2336334135732,0.079,0.712,31,31,-3.7,0.7000000000000001,0.0014040336668843176,0.625,1.4000000000000001,4.4,2.9000000000000004,0.2,0.7,0.1,0.7,0.44999999999999996,0.39999999999999997,0.18,0.25
2025-10-10,Curaçao,Jamaica,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,2025,Home win,1,2.0-0.0,0.5,0.6,0.5,0.5,2.0,0.8,1.6,1.0,1521.446383655415,1637.7303877945467,-116.28400413913164,0.458,0.543,31,31,1.2,0.6000000000000001,0.008526311898540915,0.9090909090909091,3.6,1.8,2.7,0.6,0.5,0.4,0.5,0.55,0.45,0.248,0.25
2025-10-10,El Salvador,Panama,0.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,2025,Away win,1,0.0-1.0,0.4,0.4,0.3,0.7,1.2,0.7,1.3,1.8,1488.813213936495,1647.3866855858482,-158.57347164935322,0.367,0.37,32,32,0.5,-0.5,0.006266705798050194,1.0,2.5,2.5,2.5,0.7,0.4,0.4,0.3,0.55,0.35,0.192,0.2
2025-10-10,Bermuda,Trinidad and Tobago,0.0,3.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,False,2025,Away win,1,0.0-3.0,0.3,0.4,0.222,0.778,1.8,2.7,2.1,1.2,1336.0681642078246,1483.466492945633,-147.39832873780847,0.278,0.359,31,31,-0.9000000000000001,0.9000000000000001,0.006738620363891086,0.9090909090909091,3.9000000000000004,3.9000000000000004,3.9000000000000004,0.2,0.5,0.2,0.2,0.35,0.2,0.07,0.111
2025-10-10,Germany,Luxembourg,4.0,0.0,FIFA World Cup qualification,Sinsheim,Germany,False,2025,Home win,1,4.0-0.0,0.5,0.1,0.5,0.5,2.0,1.3,0.6,1.2,1949.4882483695405,1470.1463935315746,479.3418548379659,0.474,0.108,33,33,0.7,-0.6,0.0020818506443443926,0.7142857142857143,2.6,2.5,2.55,0.4,0.7,0.2,0.3,0.55,0.25,0.138,0.25
2025-10-10,Northern Ireland,Slovakia,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,2025,Home win,1,2.0-0.0,0.4,0.4,0.0,1.0,1.7,1.4,1.1,1.1,1629.6812452734684,1753.9316024808045,-124.25035720733604,0.372,0.376,33,33,0.30000000000000004,0.0,0.00798400916609465,1.0,2.8,2.5,2.65,0.4,0.6,0.4,0.4,0.5,0.4,0.2,0.25
2025-10-10,Tunisia,São Tomé and Príncipe,6.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,2025,Home win,1,6.0-0.0,0.6,0.0,0.5,0.5,1.1,0.3,0.5,2.3,1760.186922431644,1153.9187860275367,606.2681364041073,0.563,0.0,32,31,0.8,-1.7999999999999998,0.0016467190357153019,0.625,1.6,2.5999999999999996,2.0999999999999996,0.9,0.4,0.8,0.0,0.65,0.4,0.26,0.25
2025-10-10,Belgium,North Macedonia,0.0,0.0,FIFA World Cup qualification,Gent,Belgium,False,2025,Draw,1,0.0-0.0,0.4,0.7,0.667,0.33299999999999996,2.4,1.3,1.9,0.4,1880.512566044204,1652.7180979788702,227.79446806533383,0.351,0.622,33,33,1.0999999999999999,1.5,0.00437073504641923,0.7692307692307694,4.3,1.7000000000000002,3.0,0.3,0.6,0.3,0.7,0.44999999999999996,0.5,0.225,0.333
2025-10-10,Kazakhstan,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Astana,Kazakhstan,False,2025,Home win,1,4.0-0.0,0.2,0.1,0.5,0.5,0.6,2.3,0.2,2.8,1416.5939755669722,936.3515553110748,480.2424202558974,0.145,0.083,33,33,-1.6999999999999997,-2.5999999999999996,0.002077954805954672,0.9090909090909091,0.8,5.1,2.9499999999999997,0.6,0.4,0.2,0.2,0.5,0.2,0.1,0.25
2025-10-10,Togo,DR Congo,0.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,2025,Away win,1,0.0-1.0,0.2,0.6,0.143,0.857,0.7,1.3,1.5,0.7,1481.3964692265208,1697.4987764371106,-216.10230721058974,0.183,0.549,31,31,-0.6000000000000001,0.8,0.0046061233196844735,0.7142857142857143,2.2,2.0,2.1,0.7,0.7,0.2,0.5,0.7,0.35,0.245,0.143
2025-10-11,Mexico,Colombia,0.0,4.0,Friendly,Arlington,United States,True,2025,Away win,0,0.0-4.0,0.4,0.3,0.2,0.8,1.1,0.7,1.9,1.3,1862.9873043717084,2016.0864095816962,-153.09910520998778,0.378,0.28,32,32,0.40000000000000013,0.5999999999999999,0.006489330347748093,0.9090909090909091,3.0,2.0,2.5,0.7,0.4,0.7,0.3,0.55,0.5,0.275,0.2
2025-10-11,Grenada,Cuba,2.0,0.0,Friendly,St. George's,Grenada,False,2025,Home win,1,2.0-0.0,0.5,0.3,0.5,0.5,2.0,1.7,0.7,2.6,1289.2293914036588,1311.7806734439055,-22.551282040246633,0.434,0.264,2,3,0.30000000000000004,-1.9000000000000001,0.04246053349839327,0.8333333333333334,2.7,4.3,3.5,0.3,0.4,0.3,0.3,0.35,0.3,0.105,0.25
